article number,article name ,Product Code1,Product Code2,Commodity Group Number,Commodity Group Name,Sector Number,Sector Name,Assortment Number,Assortment Name,Product Cost,Last Purchase Price,Product Retail Price
835229000766,ABSOLUT WILD TEA 750ML,3522900076,,8,VODKA,1,Tax,1,General Assortment,0.00,0.00,22.99
025900220921,SWISHER SWEETS ISLAND BASH MINI 3PK,220921,2590022092,33,CIGARS,1,Tax,1,General Assortment,0.00,0.96,1.99
OA30034,ALTADIS USA INC ON ACCOUNT,,,76,Vendor ON ACCOUNT,2,No Tax,3,Vendor,0.00,1.00,1.00
9780965774732,CAKEBREAD SAUVIGNON BLANC 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,29.99
083664872541,MONKEY SHOULDER 750ML,08366487254,35415396,16,SCOTCH,1,Tax,1,General Assortment,0.00,25.44,31.99
894993002017,TANTEO TROPICAL 750ML,9499300201,,18,TEQUILA,1,Tax,1,General Assortment,0.00,26.39,36.99
073651101037,MARIO CHERRY,7365110103,890319,2,GROCERY,1,Tax,1,General Assortment,0.00,1.99,2.79
041333224015,DURACELL AAA 2PK,4133322401,,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,1.29,3.69
018200258336,BUD LIGHT GRAPE-A-RITA 25OZ,00018200258336,10309,6,BEER,1,Tax,1,General Assortment,0.00,1.10,2.59
9780965774822,BOMBAY SAPPHIRE 750ML BAR SPOON,00820402,,17,GIN,1,Tax,4,No Sales >4 months,0.00,19.32,25.99
635985260578,MIKES JUGO FUERTE SANDIA 6PK LNNR,3598526057,635985260578,6,BEER,1,Tax,1,General Assortment,0.00,7.50,9.99
073705063816,GIFT BAG - GRAPES ,2500302,,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,0.50,1.99
081128034160,FINLANIDA 1L,8112803416,,8,VODKA,1,Tax,1,General Assortment,0.00,0.00,14.99
083664872756,STOLICHNAYA CHOC-KOKONUT 750ML,8366487275,,8,VODKA,1,Tax,1,General Assortment,0.00,15.19,
082000723844,SMIRNOFF ICE ORG SINGLE ,8200072384,,6,BEER,1,Tax,4,No Sales >4 months,0.00,0.00,1.99
7798090160140,DONA PAULA MALBEC 750ML,332940,33329402,12,WINE,1,Tax,4,No Sales >4 months,0.00,6.00,9.99
283572,MARLBORO RED BOX,02835727,12500088,37,CIGARETTES,1,Tax,1,General Assortment,0.00,6.11,6.49
689674091998,HOYO LA AMIST CIGAR,,,33,CIGARS,1,Tax,1,General Assortment,0.00,0.00,9.99
817522016620,CHOCOLATE 5.00,1752201662,,60,LOTTERY SCRATCH OFF,2,No Tax,5,Slow Seller - Old,0.00,4.75,
715006019115,DUET CREAM SHERRY 500ML,1500601911,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,0.00,
721059001168,SKYY PEACH 50ML,2105900116,,9,50ML,1,Tax,1,General Assortment,0.00,0.00,0.99
732048003667,ROSENBLUM SYRAH 750ML,3204800366,,12,WINE,1,Tax,1,General Assortment,0.00,7.00,
817522016125,BREAK THE BANK $2.00,01612,01802,60,LOTTERY SCRATCH OFF,2,No Tax,1,General Assortment,0.00,1.90,2.00
811538015349,THREE OLIVES GRAPE 750ML,089708530422,1153801534,8,VODKA,1,Tax,1,General Assortment,0.00,11.24,15.99
717888520024,HESS CHARDONNAY 750ML,1788852002,71788852002,12,WINE,1,Tax,1,General Assortment,0.00,8.99,9.99
862899000307,UNO POR FAVOR BLANCO 750ML,6289900030,,18,TEQUILA,1,Tax,1,General Assortment,0.00,10.56,34.99
736211875433,V'GUARA 200ML,3621187543,,8,VODKA,1,Tax,5,Slow Seller - Old,0.00,0.00,1.99
080432105986,YELLOW SPOT 12YR 750ML,291139,62911396,10,WHISKEY,1,Tax,4,No Sales >4 months,0.00,73.49,99.99
088004027575,DI AMORE SAMBUCA GIFT SET 750ML,,,12,WINE,1,Tax,1,General Assortment,0.00,9.90,13.99
034100573065,MILLER LITE 24PK 12OZ CAN,00034100573065,034100573065,6,BEER,1,Tax,1,General Assortment,0.00,24.10,24.99
017224712107,CAYMUS CAB SAUV 750ML,01722471210,10280427,12,WINE,1,Tax,4,No Sales >4 months,0.00,62.50,99.99
817522015838,100X THE CASH,1752201583,,60,LOTTERY SCRATCH OFF,2,No Tax,5,Slow Seller - Old,0.00,19.00,20.00
083103529357,BELLRINGER GIN 750ML,083103529357,8310352935,17,GIN,1,Tax,1,General Assortment,0.00,9.79,12.99
9780965774696,BLACK DUCK CRANBERRY 750ML,,,11,LIQUEUR,1,Tax,4,No Sales >4 months,0.00,0.00,
088352125060,PEARL BLUEBERRY 50ML,8835212506,,9,50ML,1,Tax,4,No Sales >4 months,0.00,0.00,
854599007021,MIGHTY SWELL VERITY PACK 12PK,00854599007021,60225,6,BEER,1,Tax,1,General Assortment,0.00,11.50,15.99
855417003492,KARBACH HOP DELUSION 4PK CAN,00855417003492,38096,6,BEER,1,Tax,4,No Sales >4 months,0.00,8.34,11.99
070310015599,PURA STILL MANGO 6PK,,,6,BEER,1,Tax,1,General Assortment,0.00,7.49,9.99
088076163164,JOHNNIE WALKER RED 1.75L,0-88076-16316-4,088076163164,16,SCOTCH,1,Tax,1,General Assortment,0.00,34.06,41.99
095753005006,ARAK SAN NINE 750ML,9575300500,,12,WINE,1,Tax,4,No Sales >4 months,0.00,16.42,23.99
088076177598,NUVO LEMON SORBET 750ML,8807617759,,11,LIQUEUR,1,Tax,1,General Assortment,0.00,23.00,32.99
CHK88889999966666333332222211118,SUN FRESH MARKET CASH,,,74,Vendor CASH,2,No Tax,3,Vendor,0.00,1.00,1.00
080686831051,GIRO GOLD 1L,359714,8068683105,18,TEQUILA,1,Tax,1,General Assortment,0.00,7.95,10.99
096749312306,KENTUCKY DELUXE 750ML,0-96749-31230-6,312115,10,WHISKEY,1,Tax,1,General Assortment,0.00,5.19,6.99
7777,MONTEJO 6PK 12OZ CAN,,,6,BEER,1,Tax,5,Slow Seller - Old,0.00,0.00,8.99
811538010962,CUERVO GOLDEN MARGARITA 1.75L,1153801096,,20,RTD,1,Tax,1,General Assortment,0.00,15.65,21.99
CH20141,EMERGENCY ICE CHECK,,,75,Vendor CHECK,2,No Tax,3,Vendor,0.00,1.00,1.00
080686967484,CRUZAN AGED RUM 1L,8068696748,,15,RUM,1,Tax,4,No Sales >4 months,0.00,0.00,
287872,PARLIAMENT MENTHOL WHITE BOX,304559,,37,CIGARETTES,1,Tax,1,General Assortment,0.00,5.96,7.39
080686931041,PINNACLE PECAN PIE 750ML,8068693104,,8,VODKA,1,Tax,1,General Assortment,0.00,2.00,4.99
022198004233,MCKENZIES BLACK CHERRY CIDER 6PK,2219800423,370,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.88,
811538011815,THREE OLIVES 50ML,032093,1153801181,9,50ML,1,Tax,1,General Assortment,0.00,0.90,0.99
635985260011,MIKES FLAVORS OF AMERICA 12PK,3598526001,635985260011,6,BEER,1,Tax,1,General Assortment,0.00,13.60,15.99
071817000903,BIG PEACH 16OZ CAN,7181700090,,2,GROCERY,1,Tax,1,General Assortment,0.00,0.00,0.79
849806001688,FOUR LOKO FROST 23.5OZ ,22462,4980600168,6,BEER,1,Tax,4,No Sales >4 months,0.00,2.10,2.89
089540504742,KAHLUA ICED ESPRESSO 200ML,8954050474,,20,RTD,1,Tax,4,No Sales >4 months,0.00,0.00,1.99
817522020047,DIAMOND MIND 9X $5,1752202004,2004,60,LOTTERY SCRATCH OFF,2,No Tax,4,No Sales >4 months,0.00,4.75,5.00
077170510004,TOP CIGARETTE PAPERS 1PK,624122,7717051000,55,OTHER,1,Tax,1,General Assortment,0.00,0.96,1.99
721733000449,GRAN PATRON PLATINUM 375ML,2173300044,,18,TEQUILA,1,Tax,1,General Assortment,0.00,59.99,
721733000159,PATRON REPO 750ML,006942,10069426,18,TEQUILA,1,Tax,1,General Assortment,0.00,40.57,49.99
875238004065,NORTON MOSCATO,7523800406,,12,WINE,1,Tax,1,General Assortment,0.00,1.00,0.00
080480002664,BOMBAY SAPPHIRE 750ML GIFT,8048000266,,17,GIN,1,Tax,4,No Sales >4 months,0.00,0.00,
076406061808,JUMEX MANGO 33.8 OZ,7640606180,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.22,2.99
080686319900,BUTTER SHOTS 50ML,8068631990,,23,SCHNAPPS,1,Tax,4,No Sales >4 months,0.00,0.00,0.99
52000102970,GATORADE STRAWBERRY LEMONADE 28OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
811538018005,MAESTRO DOBEL DIAMOND TEQUILA 200ML,1153801800,81153801800,18,TEQUILA,1,Tax,1,General Assortment,0.00,7.76,10.99
088692840166,STERLING CAB NAPA 750ML,2969315,8869284016,12,WINE,1,Tax,1,General Assortment,0.00,26.25,19.99
680499817312,SUGAR RIDGE WINERY SANGRIA,,,12,WINE,1,Tax,1,General Assortment,0.00,9.38,16.99
9421019370393,FIVE STAR CELLARS CABERNET SAUVIGNON 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,33.99
675747004064,HOFBRAU HEFE WEIZEN 6PK,00675747004064,4005686004218,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.59,10.99
782324000064,SUNGLASSES MISC,8232400006,,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,0.00,
736920113925,GOOSE ISLAND FESTIVITY ALE 6PK LNNR,3692011392,,6,BEER,1,Tax,4,No Sales >4 months,0.00,7.01,8.99
031259032726,RUTA 22 MALBEC 750ML,10035693,3125903272,12,WINE,1,Tax,1,General Assortment,0.00,9.75,11.99
088004021702,TAAKA PINEAPPLE 1.75L,08800402170,56874268,8,VODKA,1,Tax,4,No Sales >4 months,0.00,9.17,10.99
087236992040,ST REMY VSOP 1L,266034,52660348,13,BRANDY,1,Tax,1,General Assortment,0.00,12.85,
817522016767,CASH COUNTDOWN,1676,1752201676,60,LOTTERY SCRATCH OFF,2,No Tax,5,Slow Seller - Old,0.00,4.75,
343491,REDDS WICKED MANGO 24OZ CN,034100003494,034100087500,6,BEER,1,Tax,1,General Assortment,0.00,2.10,2.77
044000032838,OREO KING,4400003283,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.92,
8410382000772,RON MIEL GUANCHE ,,,15,RUM,1,Tax,4,No Sales >4 months,0.00,15.75,22.99
041200099265,O KE DOKE CHEESE POPCORN,099265,4120009926,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,0.80,1.09
721733001286,PATRON XO CAFE DARK 750ML,2173300128,721733001286,11,LIQUEUR,1,Tax,1,General Assortment,0.00,15.36,24.99
089000577286,MONTE ALBAN SILVER 1.75L,0-89000-57728-6,1538710,18,TEQUILA,1,Tax,1,General Assortment,0.00,19.11,23.99
088586002564,ANT PEPPOLI CHIANTI 750ML,8858600256,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,10.00,25.99
082184000342,JACK DANIELS HONEY 375ML,04702557,08218400034,10,WHISKEY,1,Tax,1,General Assortment,0.00,8.15,12.99
088573960044,SHINER PALE ALE / RUBY RED 12PK LNNR,321228,42605,6,BEER,1,Tax,4,No Sales >4 months,0.00,13.68,17.49
034100516741,REDDS PICK MORE PACK 15PK,034100516741,39250,6,BEER,1,Tax,1,General Assortment,0.00,13.60,16.99
7503015648050,REAL GUSTO ORGANIC ANEJO 750ML,105311,,18,TEQUILA,1,Tax,1,General Assortment,0.00,12.00,39.99
3274510003814,DOLIN ROUGE 750ML,274510003814,7451000381,51,VERMOUTH,1,Tax,1,General Assortment,0.00,0.00,12.99
088168707832,WINGTYPE CORKSCREW,313006,8816870783,35,BAR ESSENTIALS,1,Tax,4,No Sales >4 months,0.00,1.19,2.49
856910,GALLO DRY VERMOUTH 750ML,0-85000-00691-7,085000006917,51,VERMOUTH,1,Tax,1,General Assortment,0.00,4.87,8.99
817522016736,RACEWAY RICHES $5.00,1752201673,,60,LOTTERY SCRATCH OFF,2,No Tax,5,Slow Seller - Old,0.00,4.75,5.00
085000005033,GALLO CHARDONNAY 750ML,4876815,8500000503,12,WINE,1,Tax,5,Slow Seller - Old,0.00,3.00,3.99
070491117013,FINEST CALL BANANA 1L,022034,07049111701,5,MIXERS,1,Tax,1,General Assortment,0.00,3.48,4.99
890128001283,COPA MOSCATO SNGL WINE,60136,9012800128,12,WINE,1,Tax,1,General Assortment,0.00,2.09,
089000500819,CHI CHIS APPLETINI 1.75L,0-89000-50081-9,121203,20,RTD,1,Tax,1,General Assortment,0.00,8.99,11.99
028400435765,BAKEN-ETS TENDER CRACKLINS 2.37OZ,08122000,2840043576,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.04,1.89
081753828592,GLENMORANGIE BACALTA 750ML,009227,10092276,16,SCOTCH,1,Tax,4,No Sales >4 months,0.00,49.50,99.99
096749021840,EVAN WILLIAMS BLACK 50ML,311434,9674902184,9,50ML,1,Tax,1,General Assortment,0.00,6.66,0.99
719410720018,5 HOUR ENERGY EXTRA STRENGTH GRAPE 1.93OZ,1941072001,353309,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.66,3.49
22600973201,TROJAN CONDOMS HER PLEASURE SENSATIONS 3PK,,,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,0.00,
086767704412,BAILEYS CHO CHERRY 50ML,8676770441,,9,50ML,1,Tax,4,No Sales >4 months,0.00,0.00,2.49
858543000113,SCHILD ESTATE SHIRAZ 750ML,5854300011,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,21.99
744607050401,HERRADURA TEQ SILVER 1LT,56180350,,18,TEQUILA,1,Tax,1,General Assortment,0.00,31.10,
078000028706,VENOM ENERGY BLACK CHERRY KIWI 16 FL OZ,10090143,7800002870,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.25,
826493102928,OLIVE IT DIRTY MARTINI 375ML,1909015,2649310292,5,MIXERS,1,Tax,1,General Assortment,0.00,2.42,5.99
721733000241,PATRON 3PK 50ML,087000700710,2173300024,9,50ML,1,Tax,1,General Assortment,0.00,11.80,16.99
085592138591,360 DOUBLE CHOCOLATE 1L,085592138591,8559213859,8,VODKA,1,Tax,1,General Assortment,0.00,10.99,13.99
856065002165,DEEP EDDY CRANBERRY 750ML,235339,5606500216,8,VODKA,1,Tax,1,General Assortment,0.00,12.51,17.99
617768123751,SVEDKA VANILLA 750ML,1776812375,61776812375,8,VODKA,1,Tax,1,General Assortment,0.00,8.70,12.99
796238019012,PEIRANO THE OTHER RED 750ML,9623801901,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,0.00,11.99
703324,BIC LIGHTER MINI,703324,817387,56,GENERAL MERCHANDISE,1,Tax,1,General Assortment,0.00,0.72,1.29
865725000137,COMMUNITY SEASONAL 6PK ,00865725000137,38463,6,BEER,1,Tax,1,General Assortment,0.00,6.79,10.99
7923494,PERRIER MINERAL WATER 6.75OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
049000066968,FANTA MANGO 20OZ,151146,4900006696,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.10,1.49
490500,COKE CHERRY 12OZ CAN,04905004,490500,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.47,0.99
759380115667,CHILANGO GOLD 1.75L,5938011566,,18,TEQUILA,1,Tax,5,Slow Seller - Old,0.00,4.56,
709972750943,WERNER PEPPERED KIPPERED BEEF STEAK 1OZ,0997275094,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
089540125220,HIRAM WALKER PEPPERMINT 750ML,8954012522,89540473031,23,SCHNAPPS,1,Tax,1,General Assortment,0.00,6.40,11.99
898563002407,BORGHETTI SAMBUCA 750ML,9856300240,,11,LIQUEUR,1,Tax,5,Slow Seller - Old,0.00,17.17,
088320341010,REAL SANGRIA RED LI 1.5L,0-88320-34101-0,088320341010,12,WINE,1,Tax,1,General Assortment,0.00,7.75,11.99
086891026237,LUXARDO MARA 750ML,7989915,8689102623,11,LIQUEUR,1,Tax,4,No Sales >4 months,0.00,23.24,30.99
OA30024,SMART DISTRIBUTORS ON ACCOUNT,,,76,Vendor ON ACCOUNT,2,No Tax,3,Vendor,0.00,1.00,1.00
074182260903,SOFTSOAP 7.5 FL OZ,7418226090,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.97,
088352118567,ARROW TRIPLE SEC 1L,4157114,8835211856,23,SCHNAPPS,1,Tax,4,No Sales >4 months,0.00,4.41,7.99
049000026207,FANTA STRAWBERRY 20OZ,4900002620,5846,2,GROCERY,1,Tax,1,General Assortment,0.00,1.10,1.49
018200200892,BUD LIGHT PINE-APPLE-RITA 6PK,00018200200892,15116,6,BEER,1,Tax,1,General Assortment,0.00,7.50,8.99
8511200040304,FLASHBANG TEQUILA 100 PROOF 50ML,35903042,590304,9,50ML,1,Tax,4,No Sales >4 months,0.00,5.12,6.99
52000102413,GATORADE GLACIER CHERRY 28OZ,,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
096749211104,JTS BROWN BOURBON 1.75L,0-96749-21110-4,1200910,10,WHISKEY,1,Tax,1,General Assortment,0.00,13.18,16.99
088320630008,CRISTAL AGUARDIENTE 750ML,008280,10082803,11,LIQUEUR,1,Tax,1,General Assortment,0.00,11.29,17.99
018200239878,MIXX TAIL LONG ISLAND 8PK,10233,1820023987,6,BEER,1,Tax,1,General Assortment,0.00,12.03,14.99
078516010028,TURK CRK CRACKLIN SKNY REG 2oz,057679,7851601002,56,GENERAL MERCHANDISE,1,Tax,5,Slow Seller - Old,0.00,0.67,0.99
611269113570,RED BULL YELLOW 12OZ,109530,1126911357,2,GROCERY,1,Tax,1,General Assortment,0.00,2.00,3.19
754527007164,NEW BELGIUM FAT TIRE BELGIAN WHITE 6PK LNNR,754527007164,91377,6,BEER,1,Tax,1,General Assortment,0.00,7.24,8.99
85672400624,CASAMIGOS REPO 1.75L,,,18,TEQUILA,1,Tax,4,No Sales >4 months,0.00,0.00,129.99
690271005011,SKYDANCER BLACK 100 BOX,006018,9027100501,37,CIGARETTES,1,Tax,1,General Assortment,0.00,3.73,4.16
811538010931,JOSE CUERVO SILVER 200ML,1153801093,,18,TEQUILA,1,Tax,1,General Assortment,0.00,4.87,6.99
854396005022,HIGH WEST RENDEZVOUS RYE 750ML,09492286817,19238396,44,RYE WHISKEY,1,Tax,1,General Assortment,0.00,49.00,64.99
631234441132,SWEET WATER TACKLE BOX 12PK,00631234441132,3123444113,6,BEER,1,Tax,1,General Assortment,0.00,13.95,17.49
081128069711,LITTLE BLACK DRESS VODKA 1.75L,8112806971,,8,VODKA,1,Tax,1,General Assortment,0.00,0.00,19.99
088076178243,JOHNNIE WALKER GLD RSV 750ML,0-88076-17824-3,005925,16,SCOTCH,1,Tax,1,General Assortment,0.00,56.93,75.99
818292011457,MANUSCRIPT CHARD 750ML,10035749,1829201145,12,WINE,1,Tax,4,No Sales >4 months,0.00,10.50,13.99
089540165158,HIRAM WALKER PEACH SCHNAPPS 30 1L,08954016515,837534,23,SCHNAPPS,1,Tax,4,No Sales >4 months,0.00,8.00,11.99
675829500019,RANCH 32 CHARD 750ML,7582950001,,12,WINE,1,Tax,4,No Sales >4 months,0.00,12.75,15.99
701254632701,MILADY POMEGRANATE 750ML,0125463270,,11,LIQUEUR,1,Tax,1,General Assortment,0.00,5.54,
035985010265,MIKES MARGARITA 6PK LNNR,00035985010263,18214,20,RTD,1,Tax,5,Slow Seller - Old,0.00,7.65,9.99
028400028073,LAYS SOUR CREAM & ONION,06066900,2840002807,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,1.04,
089000577309,MONTE ALBAN SILVER 750ML,0-89000-57730-9,1538715,18,TEQUILA,1,Tax,1,General Assortment,0.00,10.39,12.99
85000016718,BOONES FARM WILD CHERRY 750ML,,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
811538014038,GRAN CENTENARIO ANEJO 750ML,1153801403,269239,18,TEQUILA,1,Tax,1,General Assortment,0.00,22.12,27.99
078516031757,TURKEY CREEK HARD CRACKING SPICE,637231,7851603175,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.65,1.09
028400634823,FRITOS SPICY JALAPENOS,08702100,2840063482,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.18,1.89
018138201022,EDNA VALLEY CHARDONNAY 750ML,018138201022,1813820102,12,WINE,1,Tax,1,General Assortment,0.00,8.25,11.99
080660353838,HIGHLAND MIST 1L,0-80660-35383-8,8066035383,16,SCOTCH,1,Tax,4,No Sales >4 months,0.00,7.51,
833050004083,JOOSE FRUIT PUNCH 23.5OZ,10213,3305000408,6,BEER,1,Tax,1,General Assortment,0.00,2.03,2.99
082928399855,DI AMORE SAMBUCA 750ML,0-82928-39985-5,10065554,11,LIQUEUR,1,Tax,1,General Assortment,0.00,12.20,13.99
721733002078,PATRON CITRONGE LIME 750ML,10064239,2173300207,11,LIQUEUR,1,Tax,1,General Assortment,0.00,15.99,19.99
819547010010,JIM BEAM HONEY BOURBON PEANUTS 1.63OZ,1954701001,,2,GROCERY,1,Tax,5,Slow Seller - Old,0.00,0.42,1.99
080686929390,PINNACLE PINEAPPLE 1.75L,0-80686-92939-0,4385910,8,VODKA,1,Tax,1,General Assortment,0.00,11.25,14.99
082000785262,CROWN ROYAL BLENDERS MASH 13YR 750ML,0-82000-78526-2,20902165,10,WHISKEY,1,Tax,1,General Assortment,0.00,37.30,69.99
085725315035,SAMUEL SMITHS NUT BROWN 4PK LNNR,00085725315035,33924,6,BEER,1,Tax,1,General Assortment,0.00,8.79,10.99
082000761617,PARROT BAY RTD PINA COLADA 200ML,10014932,8200076161,20,RTD,1,Tax,4,No Sales >4 months,0.00,1.77,1.99
072890000125,HEINEKEN DARK 6PK LNNR,072890000125,60251,6,BEER,1,Tax,1,General Assortment,0.00,7.41,9.49
086785470726,SANTA RITA SAUVIGNON BLANC,080785470054,8078547005,12,WINE,1,Tax,1,General Assortment,0.00,1.50,2.99
857190,CARLO ROSSI CHABLIS 4L,0-85000-00719-8,085000007198,12,WINE,1,Tax,1,General Assortment,0.00,10.50,12.99
083085904098,RUFFINO MOSCATO D' ASTI 750ML,08308590409,292639,12,WINE,1,Tax,1,General Assortment,0.00,10.50,9.99
049000067743,FANTA BERRY 2L,4900006774,7113,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.61,2.19
088352118512,ARROW SLOE GIN BERRY 1L,8835211851,,23,SCHNAPPS,1,Tax,4,No Sales >4 months,0.00,0.00,9.99
851350001960,AJ FERNANDEZ FENNADADEZ TORO CONNECTICUT,5135000196,,33,CIGARS,1,Tax,1,General Assortment,0.00,5.29,7.99
835603001211,CRIOS ROSE MALBEC 750ML,3560300121,530239,12,WINE,1,Tax,5,Slow Seller - Old,0.00,7.80,
850192005044,AMERICAN BORN REAL PEACH 750ML,009390,10093900,45,MOONSHINE,1,Tax,1,General Assortment,0.00,14.99,19.99
085246139431,MAKERS MARK 750ML,0-85246-13943-1,0009999,10,WHISKEY,1,Tax,1,General Assortment,0.00,21.27,25.99
817522015937,DIAMOND DOLLARS $50.00,1593,1752201593,60,LOTTERY SCRATCH OFF,2,No Tax,1,General Assortment,0.00,47.50,0.00
081308003139,SOUL SISTER PINOT NOIR 750ML,8130800313,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,
088110551254,MOET IMPERIAL NECTAR 750ML,0-88110-55125-4,1187717,14,CHAMPAGNE,1,Tax,1,General Assortment,0.00,45.00,55.99
17522016118,MONEY SPECTACULAR,,,60,LOTTERY SCRATCH OFF,2,No Tax,4,No Sales >4 months,0.00,0.00,
012300502740,CAMEL CRUSH .50c OFF,012300502832,1230050274,37,CIGARETTES,1,Tax,1,General Assortment,0.00,5.33,6.49
817522015265,WILD WINNINGS,1752201526,,60,LOTTERY SCRATCH OFF,2,No Tax,4,No Sales >4 months,0.00,1.90,2.00
088076177789,BUCHANANS MASTER 750ML,0-88076-17778-9,3107915,16,SCOTCH,1,Tax,1,General Assortment,0.00,32.75,42.99
075602101318,SATHERS PEACH RINGS 2.75OZ,7560210131,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,
088352126760,ADMIRAL NELSONS CHERRY 50ML,8835212676,,9,50ML,1,Tax,1,General Assortment,0.00,0.51,
812615001415,CLASSIC MENTHOL SHORTS ,1261500141,,37,CIGARETTES,1,Tax,4,No Sales >4 months,0.00,3.70,4.39
752245112504,WEIHENSTEPHANER KRISTALL WEISSBIER,00752245112504,36388,6,BEER,1,Tax,4,No Sales >4 months,0.00,2.73,5.89
709326018088,HOP NOSH IPA 6PK CAN,0932601808,36472,6,BEER,1,Tax,5,Slow Seller - Old,0.00,7.49,
812459012219,WINEHEART COCONUT 750ML,1245901221,,12,WINE,1,Tax,5,Slow Seller - Old,0.00,0.00,
088110151034,HENNESSY PRIVILEGE 375ML,0-88110-15103-4,1198526,22,COGNAC,1,Tax,1,General Assortment,0.00,20.30,24.99
042200007212,RIP IT MANDARIN LIME,0011,4220000721,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.65,
721059000772,APPLETON SPECIAL 750ML,03020396,2105900077,15,RUM,1,Tax,1,General Assortment,0.00,10.37,15.99
082896001811,ANTHONY'S HILL CABERNET SYRAH 1.5L,08289600181,8289600181,12,WINE,1,Tax,1,General Assortment,0.00,3.50,7.99
018200229954,SHOCK TOP HONEY BOURBON CASK WHEAT 6PK LNNR,1820022995,,6,BEER,1,Tax,4,No Sales >4 months,0.00,6.99,8.99
040000494546,SNICKERS XTREME 2 TO GO,282160,4000049454,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,1.12,
CH0000000000086,OUTDOOR SIGNS CHECK,,,75,Vendor CHECK,2,No Tax,3,Vendor,0.00,1.00,1.00
4551241188,DOMINOES DOUBLE SIX JUMBO,,,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,0.00,
736040018698,IMPERIA RUSSIAN VODKA 1.75L,12748270,274827,8,VODKA,1,Tax,4,No Sales >4 months,0.00,44.36,57.99
3014260282691,GILLETTE 3PK,,,56,GENERAL MERCHANDISE,1,Tax,4,No Sales >4 months,0.00,0.00,
C10096,ALL ABOUT BAGS CASH,,,74,Vendor CASH,2,No Tax,3,Vendor,0.00,1.00,1.00
088586000201,EROICA REISLING 750ML,8858600020,,12,WINE,1,Tax,4,No Sales >4 months,0.00,0.00,19.99
031200210074,OCEAN SPRAY CRAN-APPLE 64OZ,21007,3120021007,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,2.69,4.29
632070100313,SPEYBURN 1.75L,3207010031,,16,SCOTCH,1,Tax,4,No Sales >4 months,0.00,25.38,29.99
638489001883,DOGFISH HEAD PUNKIN ALE 6PK,00638489001883,3848900188,6,BEER,1,Tax,1,General Assortment,0.00,11.69,13.99
088534001472,ST FRANCIS MERLOT 750ML,08853400147,254041,12,WINE,1,Tax,1,General Assortment,0.00,13.00,14.99
085000048962,B & J POM-RASP 4PK,8500004896,,6,BEER,1,Tax,1,General Assortment,0.00,3.75,4.99
078000147469,CANADA DRY SPARKLING SELTZER 2L,7800014746,,2,GROCERY,1,Tax,4,No Sales >4 months,0.00,0.00,2.19
084692308446,CROFT FINE RUBY PORTO 750ML,08469230844,41845396,12,WINE,1,Tax,1,General Assortment,0.00,9.75,13.99
736040524373,TY KU SAKE COCONUT 750ML,089484,20894842,12,WINE,1,Tax,1,General Assortment,0.00,13.50,19.99
OA30010,MEXCOR DIS ON ACCOUNT,,,76,Vendor ON ACCOUNT,2,No Tax,3,Vendor,0.00,1.00,1.00
182422,BUSCH LIGHT 24OZ SINGLE,,,6,BEER,1,Tax,1,General Assortment,0.00,0.00,1.79
